summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
220774087,0420600,2015-06-15 08:06:00,,EMPLOYEE CRUSHED AND KILLED INSIDE A BALER.,"CAUGHT IN,BALER,MACHINE GUARDING,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220200752,0213400,2012-06-21 10:06:00,,EMPLOYEE IS KILLED IN TRENCH COLLAPSE ACCIDENT,"STRUCK BY,HEAD,CRUSHED,STRUCK AGAINST,CONSTRUCTION,COLLAPSE",M,,,B,C,,X,,,2017-02-24 01:00:54.645861
220768535,0418300,2015-05-13 08:05:00,,EMPLOYEE REACHES INTO MACHINE AND AMPUTATES LEFT MIDDLE AND ,"SAW,MACHINE GUARDING,LOCKOUT/TAGOUT",,,,,,,,,,2017-02-24 01:00:54.645861
220746077,0454714,2015-02-23 06:02:00,,EMPLOYEE KILLED FROM STRUCK BY CRANE.,"STRUCK BY,HOIST,CRANE",,,,,,,X,,,2017-02-24 01:00:54.645861
220767735,0950633,2015-05-04 10:05:00,,EMPLOYEE INJURES RIB WHEN STRUCK BY BOOM CAGE RAILING,"RIB,INDUSTRIAL TRUCK,BOOM TRUCK",,,,,,,,,,2017-02-24 01:00:54.645861
220753065,0626600,2015-03-26 01:03:00,,EMPLOYEE BRUISED WHEN STRUCK-BY AN OVERHEAD CRANE.,"STRUCK BY,CRANE,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220898779,0627700,2016-10-06 03:10:00,,EMPLOYEE IS CRUSHED AND KILLED BY GIN POLE TRUCK.,"STRUCK BY,CHEST,FRACTURE,INDUSTRIAL TRUCK,OIL WELL DRILLING,GIN POLE,CRUSHED,CAUGHT BETWEEN,BACK-UP ALARM,TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220714026,0418300,2015-02-06 11:02:00,,TWO EMPLOYEES WAS KILLED IN A PYROTECHNIC EXPLOSION.,"CHEMICAL,FIREWORKS,EXPLOSION,BURN",,,,,,,X,,,2017-02-24 01:00:54.645861
220154959,0213900,2012-04-06 10:04:00,,EMPLOYEE BURNED WHEN TIRE EXPLODES,"TIRE,FACE,EXPLOSION,BURN",,,,,,,,,,2017-02-24 01:00:54.645861
220813497,0213400,2015-11-17 12:11:00,,EMPLOYEE FALLS FROM ROOF AND DIES FROM INJURIES,"FALL,ROOF,FALL PROTECTION",A,2,20,,A,,X,,,2017-02-24 01:00:54.645861
220172357,0419400,2012-05-20 02:05:00,,EMPLOYEE IS KILLED IN PRISON RIOT,"WORKPLACE VIOLENCE,HEAD,GUARD",,,,,,,X,,,2017-02-24 01:00:54.645861
220316152,0317000,2012-04-30 01:04:00,,EMPLOYEE IS ELECTROCUTED WHEN BUCKET HOOK CONTACTS OVERHEAD ,"STRUCK AGAINST,OVERHEAD POWER LINE,ELECTROCUTED,HOIST,HOISTING MECHANISM,SCAFFOLD,HOISTLINE",A,3,35,,A,,X,,,2017-02-24 01:00:54.645861
220909295,0452110,2016-11-16 12:11:00,,EMPLOYEE DIES FROM HEART ATTACK,HEART ATTACK,,,,,,,X,,,2017-02-24 01:00:54.645861
220281158,0728500,2012-07-12 10:07:00,,EMPLOYEE PINNED TO THE GROUND BY HEAVY PIPE,"PIPE,FENCE,LACERATION,HEART,FALLING OBJECT,RIB,STEEL,CHEST,CRUSHING",,,,,,,X,,,2017-02-24 01:00:54.645861
220908370,0551800,2016-09-26 12:09:00,,EMPLOYEE IS KILLED IN GRAIN ELEVATOR EXPLOSION,"BURN,COMBUSTIBLE DUST,EXPLOSION,GRAIN DUST,GRAIN ELEVATOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220771935,0626000,2015-06-03 01:06:00,,EMPLOYEE CRUSHED AND KILLED WHEN A TRACTOR MOWER ROLLED OVER,"CRUSHED,LAWN MOWER,ROLL-OVER",,,,,,,X,,,2017-02-24 01:00:54.645861
220699011,0950411,2015-01-06 01:01:00,,WORKER DIES AFTER FALLING FROM SCISSOR LIFT,"AERIAL LIFT,HEAD,FALL,FALL PROTECTION,GUARDRAIL,CONSTRUCTION",C,3,,E,C,,X,,,2017-02-24 01:00:54.645861
220753743,0950623,2015-02-26 11:02:00,,EMPLOYEE IS KILLED IN FALL FROM ELEVATED CONVEYOR BELT,"CONVEYOR,ELEVATED WORK PLATFORM,LOCKOUT/TAGOUT,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220191951,0625400,2012-06-07 03:06:00,,EMPLOYEE DIES OF HEART ATTACK ON A HOT DAY.,"HEART ATTACK,HEAT",,,,,,,X,,,2017-02-24 01:00:54.645861
220700884,0950612,2015-01-16 01:01:00,,WORKER IS BURNED WHEN HE FALLS ONTO HOT RUBBER.,"SEAL,BURN,CONSTRUCTION,FALL,HOT ASPHALT,INSTALLING,GLOVE,DECKING,CAUGHT BY,ARM",,,,,A,,,,,2017-02-24 01:00:54.645861
220700074,0418100,2015-01-12 09:01:00,,EMPLOYEE IS CRUSHED AND KILLED BY MARBLE SLABS,"CRUSHING,LOAD SHIFT,FALLING OBJECT,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220269351,0729300,2012-08-28 11:08:00,,EMPLOYEE DIES FROM ACUTE SOLVENT TOXICITY DURING WORK ASSIGN,"PAINT,XYLENE,CHEMICAL,CONFINED SPACE,PAINT SOLVENT",G,0,19,,A,,X,,,2017-02-24 01:00:54.645861
220765341,0626000,2015-05-01 03:05:00,,EMPLOYEE IS ELECTROCUTED BY AN UNIDENTIFIED SOURCE,"CAUGHT IN,ELECTROCUTED,OIL WELL DRILLING/SERVICING",,,,,,,X,,,2017-02-24 01:00:54.645861
220160154,0524200,2012-05-04 10:05:00,,EMPLOYEE IS STRUCK BY ELECTRIC ARC FLASH AND RECEIVES MULTIP,"PPE,STRUCK AGAINST,ELEC CIRC PART--MISC,ELECTRICAL BOX,LOCKOUT/TAGOUT,ELECTRICAL WORK,ELECTRIC ARC,BURN",,,,,,,,,,2017-02-24 01:00:54.645861
220104723,0524700,2012-01-07 06:01:00,,EMPLOYEE AMPUTATES FINGERS WHILE REACHING INTO CLOTH LAYING ,"PULLEY,CAUGHT BY,EQUIPMENT OPERATOR,GUARD,ENTANGLED,AMPUTATED,UNGUARDED",,,,,,,,,,2017-02-24 01:00:54.645861
220033898,0830500,2011-05-04 11:05:00,,EMPLOYEE IS KILLED WHEN PARKING BRAKE FAILED AND HE WAS PINN,"PINNED,CAUGHT BETWEEN,DELIVERY WORK,CRUSHED,TRAILER,STRUCK BY,TRACTOR TRAILER",,,,,,,X,,,2017-02-24 01:00:54.645861
220241558,0728900,2012-02-24 11:02:00,,EMPLOYEE FRACTURES FINGER WHILE USING UNGUARDED GRINDER,"UNGUARDED,FINGER,FRACTURE,GRINDER",,,,,,,,,,2017-02-24 01:00:54.645861
220063143,0523900,2012-01-30 12:01:00,,EMPLOYEE IS FATALLY TRAMPLED WHEN HERDING DAIRY COWS TOWARDS,"ANIMAL,STRUCK BY,ANIMAL HANDLER,CRUSHING",,,,,,,X,,,2017-02-24 01:00:54.645861
220747299,0625700,2015-03-02 11:03:00,,EMPLOYEE IS CAUGHT IN BETWEEN A ROTATING EQUIPMENT,"CAUGHT IN,SCAFFOLD,NECK,LANYARD,PAPER MACHINE,MACHINE GUARDING,FALL PROTECTION,ELEVATED WORK PLATFORM,DRIVE SHAFT,ROTATING SHAFT,ROTATING PARTS",,,,,C,,X,,,2017-02-24 01:00:54.645861
220891915,0854910,2016-09-30 02:09:00,,"ONE EMPLOYEE IS KILLED, ANOTHER INJURED, IN TRENCH COLLAPSE","TRENCH,ASPHYXIATED,BACKHOE,EXCAVATION,COLLAPSE,TRENCH BOX",B,0,0,,A,,X,,,2017-02-24 01:00:54.645861
220764930,0316400,2015-05-04 12:05:00,,EMPLOYEE IS ELECTROCUTED WHILE WORKING ON A TELEPHONE LINE,"ELECTRICAL,ELECTROCUTED,POWER LINES",,,,,,,X,,,2017-02-24 01:00:54.645861
220765465,0214200,2015-05-06 03:05:00,,EMPLOYEE STRUCK AND KILLED BY ELEVATOR,"STRUCK BY,FALLING OBJECT,HEAD,ELEVATOR,DEMOLITION",H,8,,,D,,X,,,2017-02-24 01:00:54.645861
220765481,0213600,2015-05-04 01:05:00,,EMPLOYEE IS BURNED BY FLAMMABLE MIST,"TORCH,FIRE,BURN,VAPOR",,,,,,,,,,2017-02-24 01:00:54.645861
220765887,0524530,2015-05-01 11:05:00,,EMPLOYEE CATCHES AND CRUSHES FINGERTIP IN MANUFACTURING EQUI,"FINGER,MACHINE GUARDING,AMPUTATION",,,,,,,,,,2017-02-24 01:00:54.645861
220765903,0454711,2015-05-04 01:05:00,,EMPLOYEE BACKS OFF DOCK PLATFORM WITH FORKLIFT AND BREAKS BO,"FALL,FRACTURE,INDUSTRIAL TRUCK,LEG",,,,,,,,,,2017-02-24 01:00:54.645861
220766018,0418800,2015-05-04 11:05:00,,EMPLOYEE SPRAINS HIS BACK IN FORKLIFT TIP OVER,"SPRAIN,FALL,POWERED INDUSTRIAL VEHICLE,BACK",,,,,,,,,,2017-02-24 01:00:54.645861
220766059,0855610,2015-05-01 11:05:00,,EMPLOYEE IS BURNED DURING GAS EXTRACTION PROCESS EXPLOSION,"BURN,EXPLOSION,FLOWING MATERIAL,NATURAL GAS",,,,,,,,,,2017-02-24 01:00:54.645861
220766273,0420600,2015-05-07 02:05:00,,EMPLOYEE IS KILLED WHEN STRUCK BY MOTOR VEHICLE DURING GRASS,"STRUCK BY,LAWN MOWER,MOTOR VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220766562,0552652,2015-05-05 06:05:00,,EMPLOYEE IS CRUSHED BETWEEN TWO FILTER PANELS WHILE CLEANING,"SLUDGE,CAUGHT BETWEEN,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220759716,0950644,2015-02-20 08:02:00,,EMPLOYEE KILLED WHEN UNSECURED LOAD FALLS ON HIM.,"CRUSHING,UNSECURED,UNSTABLE LOAD,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220759914,0316300,2015-03-30 01:03:00,,EMPLOYEE IN AN EXCAVATOR STRUCK AND KILLED BY CONCRETE BEAM.,"SHIPYARD,BEAM,CHEST,STRUCK BY,CRUSHING,CONCRETE,EXCAVATOR,HEAD,CONCRETE BEAM",,,,,,,X,,,2017-02-24 01:00:54.645861
220766570,0418400,2015-05-08 04:05:00,,EMPLOYEE INJURES HEAD WHEN STRUCK BY FAN SHROUD,"STRUCK BY,FAN,HEAD,AGRICULTURE MACHINERY/VEHICLE,AGRICULTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220766620,0524700,2015-05-05 02:05:00,,EMPLOYEE LOSES TWO FINGERTIPS DURING FALL FROM TRUCK BED,"AMPUTATED,FALL,FINGER,LACERATION",,,,,,,,,,2017-02-24 01:00:54.645861
220032841,0524200,2011-07-18 10:07:00,,EMPLOYEE IS KILLED IN FALL FROM GIRDER DURING STEEL ERECTION,"STEEL ERECTION,ELEVATED WORK PLATFORM,FALL,FALL PROTECTION,CRANE",C,1,35,E,A,,X,,,2017-02-24 01:00:54.645861
220122972,0215000,2012-04-03 07:04:00,,EMPLOYEE IS KILLED WHEN STRUCK BY CRANE BOOM AFTER FAILURE O,"PELVIS,FALLING OBJECT,HEAD,RIGGING,HOIST,CRANE,STRUCK BY,BACK,BROKEN CABLE",H,,75,G,A,,X,,,2017-02-24 01:00:54.645861
220214357,0523400,2012-05-24 08:05:00,,EMPLOYEE FRACTURES FINGERS WHEN CAUGHT BETWEEN BELT AND PULL,"PULLEY,CONVEYOR BELT,FRACTURE,FINGER,CAUGHT IN",,,,,,,,,,2017-02-24 01:00:54.645861
220910020,0950611,2016-11-29 06:11:00,,EMPLOYEE IS STRUCK IN HEAD AND KILLED WHEN AERIAL LIFT OVERT,"CRUSHING,FALLING OBJECT,AERIAL LIFT,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220702179,0627510,2015-01-28 08:01:00,,EMPLOYEE IS KILLED IN FALL FROM A SCISSOR LIFT.,"BUCKET ELEVATOR,ELEVATED WORK PLATFORM,FALL,POWERED INDUSTRIAL VEHICLE,MASONRY WALL",C,2,30,F,B,,X,,,2017-02-24 01:00:54.645861
220742837,0524500,2015-01-22 12:01:00,,EMPLOYEE'S LEFT MIDDLE FINGER IS AMPUTATED AT THE TIP WHILE ,"AMPUTATED,GRATING,FINGER",,,,,,,,,,2017-02-24 01:00:54.645861
220767578,0419700,2015-05-14 01:05:00,,EMPLOYEE IS CRUSHED BY CONCRETE PANEL AS IT FALLS FROM TRAIL,"CRUSHING,STRUCK BY,MATERIAL HANDLING,MOTOR VEHICLE,FALLING OBJECT,CONCRETE SLAB",I,0,20,E,A,,X,,,2017-02-24 01:00:54.645861
220894240,0950411,2016-10-10 02:10:00,,EMPLOYEE IS STRUCK AND KILLED BY BACKING OF SEMI-TRAILER TRU,"CRUSHING,STRUCK BY,TRUCK,BACKING UP,TRAILER TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220222954,0627700,2012-04-17 08:04:00,,EMPLOYEE IS STRUCK BY SEPARATED PIPING AND FALLS INTO WATER ,"PIPE,PUMP,UNCONSCIOUSNESS,HIGH PRESSURE PIPE,DROWN,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220237762,0418800,2012-05-17 03:05:00,,EMPLOYEE DIES FROM FALL FROM ROOF,"CONCUSSION,ROOF,FALL PROTECTION,LOST BALANCE,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220766869,0950612,2015-05-08 08:05:00,,EMPLOYEE FRACTURES FOOT AND TOES WHEN RUN OVER BY FORKLIFT,"TOE,RUN OVER,INDUSTRIAL TRUCK,FOOT",,,,,,,,,,2017-02-24 01:00:54.645861
220896260,0214700,2016-10-13 11:10:00,,EMPLOYEE FALLS FROM SCAFFOLD AND IS KILLED,"FALL,FALL PROTECTION,SCAFFOLD,RESIDENTIAL CONSTRUCTION",,2,20,,B,,X,,,2017-02-24 01:00:54.645861
220194351,0215800,2012-06-14 12:06:00,,EMPLOYEE IS KILLED IN FALL FROM ROOF,"FALL,ROOF",H,2,22,A,B,,X,,,2017-02-24 01:00:54.645861
220011167,0830100,2011-05-10 11:05:00,,EMPLOYEE IS KILLED WHEN STRUCK BY FILLER CAP,"STRUCK BY,EXPLOSION",,,,,,,X,,,2017-02-24 01:00:54.645861
220803803,0653510,2015-04-27 03:04:00,,EMPLOYEE SUFFERED SEVERE BURNS FROM AN EXPLOSION RESULTING I,"BURN,EXPLOSION,EQUIPMENT FAILURE,FIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220754923,0216000,2015-03-11 10:03:00,,EMPLOYEE KILLED BY ASPHYXIATION FROM CAR FIRE.,"ASPHYXIATED,FIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220292155,0134000,2012-08-31 01:08:00,,EMPLOYEE IS INJURED IN FALL FROM LADDER,"RIB,SPINE,FALL,LADDER",B,2,20,A,B,,,,,2017-02-24 01:00:54.645861
220769780,0355118,2015-02-10 09:02:00,,EMPLOYEE KILLED FROM FALL OFF ROOF.,"FALL,ROOF,HEAD",A,3,35,,A,,X,,,2017-02-24 01:00:54.645861
220764658,0950625,2015-05-01 08:05:00,,EMPLOYEES ARE BURNED WHEN LEAKING GAS FROM PROPANE TANK IGNI,"PROPANE,FACE,HAND,BURN,TANK",,,,,,,,,,2017-02-24 01:00:54.645861
220721039,0950647,2015-02-09 03:02:00,,AN EMPLOYEE DIES OF A HEART ATTACK WHILE WORKING IN AN ORANG,"AGRICULTURE,HEART ATTACK,HEART",,,,,,,X,,,2017-02-24 01:00:54.645861
220699250,0111100,2015-01-08 10:01:00,,EMPLOYEE SUSTAINS BACK AND HEAD INJURIES IN FALL FROM AERIAL,"PLUMBING,BACK,AERIAL LIFT,FALL PROTECTION,HEAD,LACERATION,FRACTURE,EJECTED,FALL,CONSTRUCTION",D,1,20,E,A,,,,,2017-02-24 01:00:54.645861
220190359,0522300,2012-06-04 10:06:00,,EMPLOYEE IS INJURED IN FALL FROM LADDER AND LATER DIES,"UNGUARDED,FALL,LADDER,UNSECURED,GUARDRAIL,HEAD",C,2,,,B,,X,,,2017-02-24 01:00:54.645861
220237754,0523400,2012-08-02 06:08:00,,FATAL WORKPLACE VIOLENCE,"WORKPLACE VIOLENCE,GUNSHOT",,,,,,,X,,,2017-02-24 01:00:54.645861
220916043,0453710,2016-09-11 12:09:00,,EMPLOYEE STRUCK AND KILLED BY TRUCK,"PINNED,CHOCK,BRAKE,TRUCK DRIVER,TRACTOR TRAILER,ASPHYXIATED,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220109730,0521400,2012-03-27 02:03:00,,EMPLOYEE IS CRUSHED WHILE SERVICING A FORKLIFT.,"STRUCK BY,MAINTENANCE,INDUSTRIAL TRUCK,STRUCK AGAINST,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220169155,0627510,2012-05-09 08:05:00,,"EMPLOYEE IS KILLED IN CAP OF TRUCK, WHEN TANKER TRAILER EXPL","STRUCK BY,TRAILER TRUCK,TRUCK,CRUSHED,EXPLOSION,COMBUSTIBLE LIQUID,TRAILER",,,,,,,X,,,2017-02-24 01:00:54.645861
220700520,0950612,2015-01-13 01:01:00,,EMPLOYEE SUSTAINS BURNS TO HAND WHILE APPLYING HOT ROOFING A,"ROOFER,HAND,LOST BALANCE,ROOF,INSTALLING,FALL PROTECTION,ASPHALT,BURN,FALL,CONSTRUCTION",,,,,,,,,,2017-02-24 01:00:54.645861
220770234,0418100,2015-03-08 02:03:00,,EMPLOYEE DIES FROM FALL THROUGH SKYLIGHT.,"ROOFER,FALL,ROOF,HEAD,UNGUARDED FL OPENING,SKYLIGHT,STRUCK AGAINST,UNGUARDED",C,1,,C,C,,X,,,2017-02-24 01:00:54.645861
220706022,0625700,2015-01-26 06:01:00,,WORKER DIES AFTER BEING STRUCK IN HEAD BY TOPPLING FORKLIFT',"PPE,FALLING OBJECT,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,HEAD,CONSTRUCTION,BOOM,BRAIN,AERIAL LIFT,STRUCK BY",,1,15,,,,X,,,2017-02-24 01:00:54.645861
220844922,0551800,2016-04-09 12:04:00,,EMPLOYEE WORKING INSIDE TANK DIES FROM HEART ATTACK,"PPE,DUST,EMERGENCY RESPONSE,CLEANING,CONFINED SPACE,CARDIOVASC SYSTEM,UNCONSCIOUSNESS,TANK CLEANING,TANK,RESPIRATORY",,,,,,,X,,,2017-02-24 01:00:54.645861
220750848,0523300,2015-01-10 07:01:00,,EMPLOYEE IS STRUCK IN THE HEAD BY A BIN OF DISHES THAT FELL ,"STRUCK BY,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220761399,0950635,2015-01-13 01:01:00,,EMPLOYEE DIES AFTER FALLING 15 FEET TO THE GROUND AND SUFFER,"FALL,POWERED INDUSTRIAL VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220698799,0524530,2015-01-12 11:01:00,,CRANE OPERATOR IS KILLED WHEN CRUSHED BY FALLING CRANE BOOM.,"STRUCK BY,ABDOMEN,ASPHYXIATED,CRANE,CRUSHED,CONSTRUCTION,CONSTRUCTION VEHICLE,CHEST,BOOM TRUCK",C,1,40,F,A,,X,,,2017-02-24 01:00:54.645861
220032874,0524530,2011-07-21 08:07:00,,AN EMPLOYEE IS ELECTROCUTED WHEN INSTALLING HVAC EQUIPMENT,"AIR CONDITIONER,ELECTRICAL,EXTENSION HANDLE,GROUND FAULT",A,2,,,A,,X,,,2017-02-24 01:00:54.645861
220033914,0830300,2011-08-06 09:08:00,,EMPLOYEE FALLS FROM ROOF AND SUFFERS FATAL INJURIES,FALL,H,1,26,B,A,,X,,,2017-02-24 01:00:54.645861
220063176,0522000,2012-01-26 09:01:00,,EMPLOYEE IS INJURED IN FALL FROM ELEVATED PLATFORM,"RIB,ELEVATED WORK PLAT,FALL PROTECTION",,,,,,,,,,2017-02-24 01:00:54.645861
220063341,0830300,2012-01-31 04:01:00,,EMPLOYEE IS KILLED WHEN STRUCK BY ROCK CUTTING EQUIPMENT.,"STRUCK BY,ROLL-OVER",H,0,0,E,A,,X,,,2017-02-24 01:00:54.645861
220205751,0419400,2012-07-02 09:07:00,,EMPLOYEE IS INJURED WHEN STRUCK BY A POLE,"SUSPENDED LOAD,CONCUSSION,KILN,HEAD,LOADER,FRACTURE,HOIST,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220207559,0418400,2012-06-29 10:06:00,,EMPLOYEE IS KILLED IN FALL THROUGH SKYLIGHT,"SKYLIGHT,FALL,ROOF,UNGUARDED FL OPENING",,,,,,,X,,,2017-02-24 01:00:54.645861
220210751,1032500,2012-06-27 09:06:00,,EMPLOYEE IS KILLED WHEN PINNED BETWEEN A SEMI-TRAILER AND TH,"PINNED,CAUGHT BETWEEN,CRUSHED,MAINTENANCE,CONVEYOR,WHEEL LOADER,TRAILER TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220189351,0521100,2012-06-10 10:06:00,,EMPLOYEE IS KILLED WHEN STRUCK IN THE HEAD BY A HYDRAULIC CH,"STRUCK BY,TANK,HEAD,FLYING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220775217,0950643,2015-06-20 10:06:00,,EMPLOYEE IS FOUND DEAD WHILE EMPTYING TRASH BIN,"COLLAPSE,HEART ATTACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220700330,0627510,2015-01-19 10:01:00,,EMPLOYEE IS BURIED BY COTTON SEEDS FROM CLOGGED BIN CHUTE AN,"ASPHYXIATED,BURIED",,,,,,,X,,,2017-02-24 01:00:54.645861
220771489,0111100,2015-06-02 02:06:00,,EMPLOYEE FALLS INTO CHIP BIN AND IS CRUSHED BY CONVEYOR,"CONVEYOR,FALL,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220893184,0626700,2016-10-03 11:10:00,,EMPLOYEE IS KILLED IN FALL FROM SCAFFOLD,"SLIP,HEAD,SCAFFOLD,FALL",B,5,70,G,A,,X,,,2017-02-24 01:00:54.645861
220899660,0950625,2016-10-26 03:10:00,,EMPLOYEE DIES WHILE HARVESTING ORANGE GROVE,"UNCONSCIOUSNESS,AGRICULTURE,HARVESTER",,,,,,,,,,2017-02-24 01:00:54.645861
220210553,1032500,2012-05-19 04:05:00,,EMPLOYEE COLLAPSES AFTER SETTING TRAILER IN PARKING MODE,"TRAILER,HEART ATTACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220895098,0625400,2016-10-08 10:10:00,,EMPLOYEE DROWNS WHILE INSTALLING WOOD STAKES,DROWN,H,0,0,,B,,X,,,2017-02-24 01:00:54.645861
220699664,0257250,2015-01-14 12:01:00,,EMPLOYEE STRUCK BY CAR WHEN CUTTING GRASS,"STRUCK BY,LAWN MOWER",,,,,,,X,,,2017-02-24 01:00:54.645861
220768071,0522900,2015-05-13 01:05:00,,EMPLOYEE FRACTURES HIP AFTER TRIPPING OVER WOODEN PALLET,"TRIPPED,FALL,HIP,FRACTURE",,,,,,,,,,2017-02-24 01:00:54.645861
220918270,0454712,2016-12-21 05:12:00,,EMPLOYEE IS STRUCK AND KILLED BY TRUCK,"STRUCK BY,CONSTRUCTION VEHICLE,MOTOR VEHICLE",I,,,,C,,X,,,2017-02-24 01:00:54.645861
220916860,0627100,2016-12-20 04:12:00,,EMPLOYEE IS CAUGHT BETWEEN TWO PORT CARS AND KILLED,"CAUGHT IN,CRUSHED,LOCOMOTIVE",,,,,,,X,,,2017-02-24 01:00:54.645861
220260350,0636900,2012-08-14 02:08:00,,EMPLOYEE IS KILLED IN FALL FROM LADDER.,"SKULL,UNSTABLE POSITION,FALL,HEAD,MAINTENANCE,LADDER,AIR CONDITIONER",,,,,,,X,,,2017-02-24 01:00:54.645861
220700439,0830100,2015-01-14 08:01:00,,EMPLOYEE DIES OF RESPIRATORY ILLNESS AFTER EXPOSURE TO OAK S,"RESPIRATORY,SAWDUST",,,,,,,X,,,2017-02-24 01:00:54.645861
220903660,0420600,2016-11-03 01:11:00,,EMPLOYEE FALLS FROM DECK AND IS KILLED,"UNGUARDED,CONCRETE,FALL,HEAD,GUARDRAIL,ELEVATED WORK PLAT",B,3,,,A,,X,,,2017-02-24 01:00:54.645861
220895213,0418600,2016-10-05 04:10:00,,EMPLOYEE IS KILLED WHEN STRUCK BY BACK HOE/FRONT END LOADER ,"PELVIS,STRUCK BY,ARM,FRACTURE,LOCKOUT/TAGOUT,LACERATION,HYDRAULIC CYLINDER,FRONT END LOADER,KICK BACK,RIB",,,,,,,,,,2017-02-24 01:00:54.645861
220793657,0552652,2015-03-17 11:03:00,,STRUCK BY,"STRUCK BY,FALLING OBJECT,LOST BALANCE,LOST CONTROL",,,,,,,X,,,2017-02-24 01:00:54.645861
220765788,0418100,2015-05-05 10:05:00,,EMPLOYEE LOSES FINGERTIP IN METAL BENDING MACHINE,"CAUGHT IN,BENDING MACHINE,AMPUTATION,FINGER",,,,,,,,,,2017-02-24 01:00:54.645861
220718084,0830600,2015-02-09 08:02:00,,AN EMPLOYEE'S ARM WAS CAUGHT IN A PLASTIC MOLD AND WAS CRUSH,"CAUGHT IN,CRUSHING,ARM,MOLD,MACHINE GUARDING,LOCKOUT/TAGOUT",,,,,,,,,,2017-02-24 01:00:54.645861
220192751,0636900,2012-06-14 12:06:00,,EMPLOYEE IS FOUND DEAD FROM APPARENT HEART ATTACK,HEART ATTACK,,,,,,,X,,,2017-02-24 01:00:54.645861
220207757,0627510,2012-07-01 10:07:00,,EMPLOYEE ELECTROCUTED DURING POWER WASHING,"ELECTRICAL,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220703623,0950651,2015-01-08 02:01:00,,EMPLOYEE IS KILLED WHEN HIS HEAD IS PINCHED BETWEEN A FEEDER,"ACCESS/EGRESS,FALLING OBJECT,PINNED,CAUGHT BETWEEN,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220917405,0453730,2016-12-28 12:12:00,,EMPLOYEE IS PINNED BETWEEN FORKLIFT AND TRUCK AND IS KILLED,"CAUGHT BETWEEN,CRUSHED,IND TRK OPERATOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220242150,0522000,2012-07-20 09:07:00,,EMPLOYEE LACERATES FOREARM ON DAMAGED GRINDER BLADE,"STRUCK BY,BLADE,KICK BACK,LACERATION,GRINDER,FOREARM",,,,,,,,,,2017-02-24 01:00:54.645861
220910327,0627510,2016-11-30 08:11:00,,EMPLOYEE IS STRUCK BY VEHICLE AND KILLED,"STRUCK BY,MOTOR VEHICLE,RUN OVER,AGRICULTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220767859,0950613,2015-05-04 09:05:00,,EMPLOYEE FRACTURES SEVERAL BONES WHEN PINNED BY FALLING HAY ,"PINNED,HIP,FRACTURE,STRUCK BY",,,,,,,,,,2017-02-24 01:00:54.645861
220269559,0626600,2012-06-14 12:06:00,,EMPLOYEE DIES OF UNKNOWN CAUSES,,,,,,,,X,,,2017-02-24 01:00:54.645861
220220552,0626300,2012-07-09 07:07:00,,EMPLOYEE IS INJURED IN FALLS FROM LADDER,"FALL,LADDER,LOST BALANCE,PORTABLE POWER TOOL",,,,,,,X,,,2017-02-24 01:00:54.645861
220245153,0627510,2012-07-20 06:07:00,,EMPLOYEE IS KILLED WHEN STRUCK IN HEAD BY FALLING PIPE,"STRUCK BY,FALLING OBJECT,HEAD,LACERATION,OIL WELL DRILLING/SERVICING",,,,,,,X,,,2017-02-24 01:00:54.645861
